Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0259785	Malignant Meningioma	DisGeNET Curated	1.601E-4	4.983E-1	2.407E-3	2.075E-2	4	40	CDKN2A,CDKN2B,MLLT10,TP53
Disease	C0236807	Amphetamine Abuse	DisGeNET Curated	1.656E-4	5.152E-1	2.465E-3	2.125E-2	5	75	PSD3,LINGO2,AK5,PRKG1,FHIT
Disease	C0236733	Amphetamine-Related Disorders	DisGeNET Curated	1.656E-4	5.152E-1	2.465E-3	2.125E-2	5	75	PSD3,LINGO2,AK5,PRKG1,FHIT
Disease	C0014544	Epilepsy	DisGeNET Curated	1.687E-4	5.249E-1	2.499E-3	2.155E-2	13	578	TCF4,ATRX,NDE1,HCN1,GRIK2,MAGI2,NRXN1,RBFOX1,CNTNAP2,AUTS2,MLLT3,DMD,EPHA3
Disease	C0236804	Amphetamine Addiction	DisGeNET Curated	1.762E-4	5.485E-1	2.579E-3	2.223E-2	5	76	PSD3,LINGO2,AK5,PRKG1,FHIT
Disease	C0242621	Isochromosomes	DisGeNET BeFree	1.765E-4	5.492E-1	2.579E-3	2.223E-2	4	41	MYCN,BCR,PAX5,TP53
Disease	C0684337	Ewings sarcoma-primitive neuroectodermal tumor (PNET)	DisGeNET Curated	1.765E-4	5.492E-1	2.579E-3	2.223E-2	4	41	CDKN2A,ERG,ATRX,TP53
Disease	C0009447	Common Variable Immunodeficiency	DisGeNET Curated	1.958E-4	6.092E-1	2.847E-3	2.454E-2	6	122	RAG1,RAG2,IKZF1,BCR,PAX5,TP53
Disease	C1292778	Chronic myeloproliferative disorder	DisGeNET Curated	2.004E-4	6.238E-1	2.879E-3	2.482E-2	8	232	ABL1,NUP98,ETV6,IKZF1,RUNX1,RUNX1T1,BCR,TP53
Disease	C3887678	Central Nervous System Embryonal Tumor, Not Otherwise Specified	DisGeNET BeFree	2.008E-4	6.248E-1	2.879E-3	2.482E-2	3	17	CDKN2A,MYCN,TP53
Disease	C0023481	Chronic Neutrophilic Leukemia	DisGeNET Curated	2.008E-4	6.248E-1	2.879E-3	2.482E-2	3	17	ABL1,BCR,KMT2A
Disease	C0280324	Laryngeal Squamous Cell Carcinoma	DisGeNET Curated	2.047E-4	6.369E-1	2.922E-3	2.519E-2	6	123	CDKN2A,CDKN2B,ITPR2,MTAP,PTPRD,TP53
Disease	C0677055	CARCINOMA OF VULVA	DisGeNET BeFree	2.128E-4	6.623E-1	3.024E-3	2.607E-2	4	43	CDKN2A,CDKN2B,RB1,TP53
Disease	C0079772	T-Cell Lymphoma	DisGeNET Curated	2.382E-4	7.412E-1	3.354E-3	2.891E-2	9	302	CDKN2A,CDKN2B,RAG1,TCF3,RB1,TARP,PAX5,TP53,EPHA3
Disease	C0238198	Gastrointestinal Stromal Tumors	DisGeNET Curated	2.382E-4	7.412E-1	3.354E-3	2.891E-2	9	302	CDKN2A,CDKN2B,ABL1,RB1,ETV6,BCR,MTAP,DMD,TP53
Disease	C0007138	Carcinoma, Transitional Cell	DisGeNET Curated	2.563E-4	7.975E-1	3.592E-3	3.097E-2	10	374	CDKN2A,CDKN2B,GRIK2,NR3C1,KMT2C,KMT2A,FHIT,STAG2,TP53,CD200
Disease	C2861596	AML M4 Eo with inv(16) or t(16;16)	DisGeNET Curated	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	MYH11,CBFB
Disease	OMIN:259500	OSTEOGENIC SARCOMA	OMIM	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	RB1,TP53
Disease	C1832388	Platelet Disorder, Familial, with Associated Myeloid Malignancy	DisGeNET Curated	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	ETV6,RUNX1
Disease	C1707440	Colorectal Signet Ring Cell Carcinoma	DisGeNET BeFree	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	CDKN2A,TP53
Disease	C1292771	Chronic myelogenous leukemia, BCR/ABL positive	DisGeNET BeFree	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	ABL1,BCR
Disease	C1863727	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2	DisGeNET Curated	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	ABL1,BCR
Disease	C0027577	Nelson Syndrome	DisGeNET BeFree	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	NR3C1,TP53
Disease	C0334247	Squamous cell carcinoma, keratinizing	DisGeNET BeFree	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	CDKN2A,TP53
Disease	C0751484	Sporadic Retinoblastoma	DisGeNET Curated	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	RB1,GPC6
Disease	C0585216	Alpha-Thalassemia Myelodysplasia Syndrome	DisGeNET Curated	2.788E-4	8.676E-1	3.740E-3	3.224E-2	2	4	ATRX,RUNX1
Disease	C0238348	Squamous cell carcinoma of penis	DisGeNET BeFree	2.832E-4	8.814E-1	3.751E-3	3.233E-2	3	19	CDKN2A,FHIT,TP53
Disease	C1334015	High Grade Intraepithelial Neoplasia	DisGeNET BeFree	2.832E-4	8.814E-1	3.751E-3	3.233E-2	3	19	CDKN2A,TCF4,TP53
Disease	C0456889	Enteropathy-Associated T-Cell Lymphoma	DisGeNET BeFree	2.832E-4	8.814E-1	3.751E-3	3.233E-2	3	19	CDKN2A,ABL1,TP53
Disease	C0035335	Retinoblastoma	DisGeNET Curated	2.864E-4	8.914E-1	3.777E-3	3.256E-2	12	530	MKKS,CDKN2A,MYCN,CDKN2B,ABL1,RB1,GPC6,DDX1,MTAP,UHRF1,ELF1,TP53
Disease	C0424605	Developmental delay (disorder)	DisGeNET BeFree	2.895E-4	9.009E-1	3.801E-3	3.277E-2	7	185	CDKN2A,TCF4,NRXN1,ARID2,MLLT3,DMD,STAG2
Disease	C0376634	Craniofacial Abnormalities	DisGeNET Curated	2.991E-4	9.309E-1	3.911E-3	3.372E-2	7	186	BNC2,TCF4,ATRX,GPC6,PRKRA,NRXN1,TP53
Disease	C0270850	Idiopathic generalized epilepsy	DisGeNET Curated	3.268E-4	1.000E0	4.255E-3	3.668E-2	4	48	HCN1,DST,NRXN1,RBFOX1
Disease	C0085183	Neoplasms, Second Primary	DisGeNET Curated	3.316E-4	1.000E0	4.281E-3	3.691E-2	3	20	RB1,KMT2A,TP53
Disease	C0862196	Mycosis fungoides/Sezary syndrome NOS	DisGeNET BeFree	3.316E-4	1.000E0	4.281E-3	3.691E-2	3	20	CDKN2A,CDKN2B,TOX
Disease	C0036857	Severe mental retardation (I.Q. 20-34)	DisGeNET BeFree	3.501E-4	1.000E0	4.478E-3	3.860E-2	5	88	TCF4,ATRX,NRXN1,CNTNAP2,DMD
Disease	C0032227	Pleural effusion disorder	DisGeNET Curated	3.501E-4	1.000E0	4.478E-3	3.860E-2	5	88	MKKS,CDKN2A,MTAP,FHIT,TP53
Disease	C0265325	Turcot syndrome (disorder)	DisGeNET Curated	3.540E-4	1.000E0	4.478E-3	3.860E-2	4	49	CDKN2A,IKZF1,PAX5,TP53
Disease	C0030521	Parathyroid Neoplasms	DisGeNET Curated	3.540E-4	1.000E0	4.478E-3	3.860E-2	4	49	CDKN2A,CDKN2B,ATRX,TP53
Disease	C1332347	Atypical Ductal Breast Hyperplasia	DisGeNET Curated	3.540E-4	1.000E0	4.478E-3	3.860E-2	4	49	CDKN2A,DMD,TP53,EPHA3
Disease	C0004936	Mental disorders	DisGeNET Curated	3.645E-4	1.000E0	4.592E-3	3.958E-2	9	320	NCOA6,NDE1,NUP98,XBP1,NR3C1,NRXN1,PRKG1,DMD,EPHA3
Disease	C0279680	Transitional cell carcinoma of bladder	DisGeNET Curated	3.663E-4	1.000E0	4.596E-3	3.962E-2	6	137	CDKN2A,RB1,BCR,PAX5,FHIT,TP53
Disease	C0020981	Angioimmunoblastic Lymphadenopathy	DisGeNET Curated	3.827E-4	1.000E0	4.783E-3	4.123E-2	4	50	RAG1,RAG2,TARP,TP53
Disease	C0750887	Adrenal Cancer	DisGeNET Curated	3.849E-4	1.000E0	4.791E-3	4.130E-2	3	21	CDKN2A,RB1,TP53
Disease	C0206727	Nerve Sheath Tumors	DisGeNET Curated	4.131E-4	1.000E0	5.122E-3	4.415E-2	4	51	CDKN2A,CDKN2B,RUNX1,TP53
Disease	C0241210	Speech Delay	DisGeNET Curated	4.434E-4	1.000E0	5.454E-3	4.702E-2	3	22	SOX5,NRXN1,CNTNAP2
Disease	C0334438	Superficial spreading malignant melanoma of skin	DisGeNET BeFree	4.434E-4	1.000E0	5.454E-3	4.702E-2	3	22	CDKN2A,MTAP,TP53
Disease	C0002871	Anemia	DisGeNET Curated	4.558E-4	1.000E0	5.536E-3	4.773E-2	9	330	CDKN2A,ABL1,NUP98,ETV6,RUNX1,RUNX1T1,BCR,FHIT,TP53
Disease	C1857800	CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 2	DisGeNET BeFree	4.626E-4	1.000E0	5.536E-3	4.773E-2	2	5	TCF4,EPHA3
Disease	C1370868	refractory CML	DisGeNET BeFree	4.626E-4	1.000E0	5.536E-3	4.773E-2	2	5	ABL1,BCR
Disease	C0042065	Genitourinary Neoplasms	DisGeNET Curated	4.626E-4	1.000E0	5.536E-3	4.773E-2	2	5	CDKN2A,TP53
Disease	20081201:Bilguvar	Intracranial aneurysm	GWAS	4.626E-4	1.000E0	5.536E-3	4.773E-2	2	5	CDKN2A,CDKN2B
Disease	C0030849	Penile Neoplasms	DisGeNET Curated	4.626E-4	1.000E0	5.536E-3	4.773E-2	2	5	CDKN2A,TP53
Disease	C0677866	Brain Stem Neoplasms	DisGeNET Curated	4.626E-4	1.000E0	5.536E-3	4.773E-2	2	5	CDKN2A,TP53
Disease	C0233514	Abnormal behavior	DisGeNET BeFree	4.658E-4	1.000E0	5.554E-3	4.788E-2	9	331	SOX5,NCOA6,GRIK2,NR3C1,NRXN1,CNTNAP2,DMD,STAG2,TP53
Disease	C0025286	Meningioma	DisGeNET Curated	4.899E-4	1.000E0	5.818E-3	5.016E-2	10	406	CDKN2A,MYCN,CDKN2B,RB1,ETV6,NR3C1,MLLT10,BCR,KMT2A,TP53
Disease	C0557874	Global developmental delay	DisGeNET BeFree	5.017E-4	1.000E0	5.931E-3	5.113E-2	8	266	CDKN2A,TCF4,RB1,GRIK2,NRXN1,ARID2,DMD,STAG2
Disease	C4054726	Infant Leukemia	DisGeNET BeFree	5.074E-4	1.000E0	5.931E-3	5.113E-2	3	23	ETV6,BCR,KMT2A
Disease	C0853105	Penis carcinoma	DisGeNET BeFree	5.074E-4	1.000E0	5.931E-3	5.113E-2	3	23	CDKN2A,FHIT,TP53
Disease	C0522631	Acute myeloid leukemia, minimal differentiation	DisGeNET Curated	5.074E-4	1.000E0	5.931E-3	5.113E-2	3	23	ETV6,RUNX1,KMT2A
Disease	C0021051	Immunologic Deficiency Syndromes	DisGeNET Curated	5.088E-4	1.000E0	5.931E-3	5.113E-2	12	565	MKKS,RAG1,RAG2,ABL1,MLLT10,CBFB,BCR,KMT2A,PAX5,DMD,FHIT,TP53
Disease	C0334634	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	DisGeNET Curated	5.417E-4	1.000E0	6.290E-3	5.422E-2	9	338	CDKN2A,MYCN,CDKN2B,RB1,BCR,MTAP,PAX5,TP53,CD200
Disease	C0033578	Prostatic Neoplasms	DisGeNET Curated	5.505E-4	1.000E0	6.363E-3	5.485E-2	18	1110	SOX5,CDKN2A,RAG1,ERG,RB1,NR3C1,RUNX1,TBL1XR1,LRP1B,KMT2C,MTAP,ARID2,UHRF1,KMT2A,ZFHX3,CTBP2,FHIT,TP53
Disease	C0265783	Congenital hypoplasia of lung	DisGeNET BeFree	5.520E-4	1.000E0	6.363E-3	5.485E-2	4	55	NR3C1,PAX5,FHIT,TP53
Disease	C1292753	Primary Effusion Lymphoma	DisGeNET BeFree	5.723E-4	1.000E0	6.572E-3	5.666E-2	6	149	CDKN2A,XBP1,IKZF1,PAX5,FHIT,TP53
Disease	C0206650	Fibroadenoma	DisGeNET Curated	5.914E-4	1.000E0	6.766E-3	5.832E-2	4	56	CDKN2A,RB1,PRKG1,TP53
Disease	C0039101	synovial sarcoma	DisGeNET Curated	6.023E-4	1.000E0	6.865E-3	5.918E-2	7	209	CDKN2A,MYCN,ERG,ATRX,MLLT10,KCNIP4,TP53
Disease	C1621958	Glioblastoma Multiforme	DisGeNET Curated	6.126E-4	1.000E0	6.958E-3	5.998E-2	15	838	CDKN2A,CDKN2B,TCF4,ABL1,ATRX,NUP98,RUNX1,TSC22D1,PTPRD,RBFOX1,UHRF1,KMT2A,STAG2,TP53,EPHA3
Disease	C1522378	Leukemia, Large Granular Lymphocytic	DisGeNET Curated	6.327E-4	1.000E0	7.159E-3	6.172E-2	4	57	CDKN2A,ERG,TSC22D1,TP53
Disease	C0085110	Severe Combined Immunodeficiency	DisGeNET Curated	6.372E-4	1.000E0	7.185E-3	6.194E-2	7	211	CDKN2A,RAG1,RAG2,ABL1,PRKG1,TP53,EPHA3
Disease	C0023269	leiomyosarcoma	DisGeNET Curated	6.898E-4	1.000E0	7.464E-3	6.434E-2	5	102	CDKN2A,ATRX,RB1,DMD,TP53
Disease	C0346053	Atypical fibroxanthoma of skin	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,TP53
Disease	C0334267	Transitional cell carcinoma in situ	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,TP53
Disease	C0001442	Adenosarcoma	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,TP53
Disease	C1521897	Mature T ALL	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,CDKN2B
Disease	C0334050	Adenosis	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	ERG,TP53
Disease	C1266166	Intracortical osteosarcoma	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,TP53
Disease	C0279549	Philadelphia chromosome negative chronic myelogenous leukemia	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	ABL1,BCR
Disease	C0334246	Squamous cell carcinoma, metastatic	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,TP53
Disease	C0751676	Basal Cell Cancer	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	CDKN2A,TP53
Disease	C0280745	secondary myelodysplastic syndromes	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	RUNX1,KMT2A
Disease	C0206719	Central Neurocytoma	DisGeNET BeFree	6.907E-4	1.000E0	7.464E-3	6.434E-2	2	6	MYCN,TP53
Disease	C1708350	Hereditary Leiomyomatosis and Renal Cell Cancer	DisGeNET Curated	7.338E-4	1.000E0	7.902E-3	6.812E-2	3	26	CDKN2B,PAX5,TP53
Disease	C0024305	Lymphoma, Non-Hodgkin	DisGeNET Curated	7.374E-4	1.000E0	7.913E-3	6.822E-2	11	507	CDKN2A,MYCN,CDKN2B,TCF3,RB1,BCR,TBL1XR1,MTAP,KMT2A,PAX5,TP53
Disease	C1318544	M5b Acute differentiated monocytic leukemia	DisGeNET BeFree	7.534E-4	1.000E0	8.029E-3	6.921E-2	5	104	MLLT10,RUNX1,KMT2A,MLLT3,TP53
Disease	C0024419	Waldenstrom Macroglobulinemia	DisGeNET Curated	7.534E-4	1.000E0	8.029E-3	6.921E-2	5	104	CDKN2A,XBP1,BCR,PAX5,TP53
Disease	C0015625	Fanconi Anemia	DisGeNET Curated	8.062E-4	1.000E0	8.563E-3	7.382E-2	8	286	ABL1,RB1,IKZF1,RUNX1,BCR,UHRF1,FHIT,TP53
Disease	C1997217	Low grade glioma	DisGeNET BeFree	8.184E-4	1.000E0	8.578E-3	7.395E-2	4	61	CDKN2A,TCF4,CCDC26,TP53
Disease	C0007786	Brain Ischemia	DisGeNET Curated	8.212E-4	1.000E0	8.578E-3	7.395E-2	5	106	RB1,GRIK2,ADD3,KMT2A,TP53
Disease	C0007129	Merkel cell carcinoma	DisGeNET Curated	8.212E-4	1.000E0	8.578E-3	7.395E-2	5	106	CDKN2A,RB1,PAX5,FHIT,TP53
Disease	C0281784	Benign Meningioma	DisGeNET Curated	8.214E-4	1.000E0	8.578E-3	7.395E-2	3	27	CDKN2A,MLLT10,TP53
Disease	C0279530	Malignant Bone Neoplasm	DisGeNET Curated	8.214E-4	1.000E0	8.578E-3	7.395E-2	3	27	CDKN2A,MTAP,TP53
Disease	C1306759	Eosinophilic disorder	DisGeNET BeFree	8.316E-4	1.000E0	8.626E-3	7.436E-2	6	160	RAG2,MYH11,ABL1,ETV6,NR3C1,BCR
Disease	C0014457	Eosinophilia	DisGeNET Curated	8.316E-4	1.000E0	8.626E-3	7.436E-2	6	160	RAG2,MYH11,ABL1,ETV6,NR3C1,BCR
Disease	C2004493	Leukemia, B-Cell	DisGeNET BeFree	8.568E-4	1.000E0	8.859E-3	7.636E-2	5	107	ABL1,NUP98,TARP,PAX5,TP53
Disease	C0598894	Monocytic leukemia	DisGeNET BeFree	8.702E-4	1.000E0	8.967E-3	7.730E-2	4	62	MLLT10,RUNX1,KMT2A,TP53
Disease	C0149678	Epstein-Barr Virus Infections	DisGeNET BeFree	9.057E-4	1.000E0	9.279E-3	7.999E-2	7	224	CDKN2A,RAG1,RAG2,BCR,PTPRD,FHIT,TP53
Disease	C3831784	Acute monocytic/monoblastic leukemia	DisGeNET BeFree	9.154E-4	1.000E0	9.279E-3	7.999E-2	3	28	CDKN2A,MLLT10,KMT2A
Disease	C1368275	Pigmented Basal Cell Carcinoma	DisGeNET Curated	9.154E-4	1.000E0	9.279E-3	7.999E-2	3	28	MYCN,RB1,TP53
Disease	C1301194	Salivary duct carcinoma	DisGeNET BeFree	9.154E-4	1.000E0	9.279E-3	7.999E-2	3	28	CDKN2A,PAX5,TP53
Disease	C0026764	Multiple Myeloma	DisGeNET Curated	9.215E-4	1.000E0	9.279E-3	7.999E-2	19	1260	MKKS,CDKN2A,CDKN2B,RAG2,VPREB1,ABL1,RB1,XBP1,IKZF1,NR3C1,RUNX1,BCR,BTG1,KMT2A,PAX5,FHIT,TP53,CD200,EPHA3
Disease	C0333875	High-Grade Squamous Intraepithelial Lesions	DisGeNET BeFree	9.243E-4	1.000E0	9.279E-3	7.999E-2	4	63	CDKN2A,UHRF1,FHIT,TP53
Disease	C0278876	Adult Medulloblastoma	DisGeNET Curated	9.243E-4	1.000E0	9.279E-3	7.999E-2	4	63	MYCN,KDM4C,UHRF1,TP53
Disease	C0036323	Schistosomiasis	DisGeNET Curated	9.243E-4	1.000E0	9.279E-3	7.999E-2	4	63	CDKN2A,BCR,PRKG1,TP53
Disease	C0206663	Neuroectodermal Tumor, Primitive	DisGeNET Curated	9.314E-4	1.000E0	9.320E-3	8.035E-2	5	109	CDKN2A,MYCN,ERG,ATRX,TP53
Disease	C0032927	Precancerous Conditions	DisGeNET Curated	9.577E-4	1.000E0	9.333E-3	8.045E-2	10	443	CDKN2A,MYCN,TCF4,ABL1,RB1,ETV6,RUNX1,PRKG1,FHIT,TP53
Disease	C0010631	Cystadenocarcinoma	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	ETV6,TP53
Disease	C0006160	Brenner Tumor	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	CDKN2A,TP53
Disease	C0345907	Angiosarcoma of liver	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	CDKN2A,TP53
Disease	C0085694	Chronic cholecystitis	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	CDKN2A,TP53
Disease	C1334708	Metaplastic breast carcinoma	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	NR3C1,TP53
Disease	C0334551	Myxoid chondrosarcoma	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	CDKN2A,CDKN2B
Disease	C0038874	Supratentorial Neoplasms	DisGeNET Curated	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	CDKN2A,CDKN2B
Disease	C1377913	Pleural Mesothelioma	DisGeNET BeFree	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	CDKN2A,MTAP
Disease	C0152439	Retinoschisis	DisGeNET Curated	9.627E-4	1.000E0	9.333E-3	8.045E-2	2	7	ERG,DMD
Disease	C1333064	Classical Hodgkin's Lymphoma	DisGeNET BeFree	9.757E-4	1.000E0	9.401E-3	8.104E-2	6	165	CDKN2A,EBF1,ZFHX3,PAX5,FHIT,TP53
Disease	C0028945	oligodendroglioma	DisGeNET Curated	9.757E-4	1.000E0	9.401E-3	8.104E-2	6	165	CDKN2A,CDKN2B,ATRX,TSC22D1,CNTNAP2,TP53
Disease	C0677932	Progressive Neoplastic Disease	DisGeNET BeFree	1.007E-3	1.000E0	9.639E-3	8.309E-2	6	166	CDKN2A,MYCN,ABL1,BCR,FHIT,TP53
Disease	C3839280	High grade serous carcinoma	DisGeNET BeFree	1.016E-3	1.000E0	9.639E-3	8.309E-2	3	29	CDKN2A,FHIT,TP53
Disease	C1959632	Plasma Cell Neoplasm	DisGeNET BeFree	1.016E-3	1.000E0	9.639E-3	8.309E-2	3	29	CDKN2A,XBP1,TP53
Disease	C2930471	Bilateral Wilms Tumor	DisGeNET Curated	1.016E-3	1.000E0	9.639E-3	8.309E-2	3	29	MYCN,AMER1,TP53
Disease	C0343640	African Burkitt's lymphoma	DisGeNET Curated	1.016E-3	1.000E0	9.639E-3	8.309E-2	3	29	TCF3,PBX1,TP53
Disease	C0221013	Mastocytosis, Systemic	DisGeNET Curated	1.040E-3	1.000E0	9.834E-3	8.477E-2	4	65	MYH11,RUNX1,RUNX1T1,CBFB
Disease	C3539781	Progressive cGVHD	DisGeNET BeFree	1.071E-3	1.000E0	1.010E-2	8.707E-2	6	168	CDKN2A,MYCN,ABL1,BCR,FHIT,TP53
Disease	C0027830	neurofibroma	DisGeNET Curated	1.101E-3	1.000E0	1.035E-2	8.922E-2	4	66	CDKN2A,CDKN2B,RUNX1,TP53
Disease	C0206684	Sebaceous Adenocarcinoma	DisGeNET BeFree	1.123E-3	1.000E0	1.040E-2	8.968E-2	3	30	CDKN2A,FHIT,TP53
Disease	C0334276	Adenocarcinoma in Situ	DisGeNET BeFree	1.123E-3	1.000E0	1.040E-2	8.968E-2	3	30	CDKN2A,PBX1,TP53
Disease	C1882062	Neoplastic disease	DisGeNET BeFree	1.123E-3	1.000E0	1.040E-2	8.968E-2	3	30	ABL1,CBFB,CTBP2
Disease	C3489413	Lipomatosis, Multiple	DisGeNET Curated	1.123E-3	1.000E0	1.040E-2	8.968E-2	3	30	CDKN2A,RB1,TP53
Disease	C2981142	Refractory anemia, without ringed sideroblasts, without excess blasts	DisGeNET BeFree	1.123E-3	1.000E0	1.040E-2	8.968E-2	3	30	CDKN2B,RUNX1,TP53
Disease	C0205644	Carcinoma, Granular Cell	DisGeNET Curated	1.139E-3	1.000E0	1.049E-2	9.041E-2	5	114	CDKN2A,ABL1,KMT2C,KMT2A,TP53
Disease	C0205643	Carcinoma, Cribriform	DisGeNET Curated	1.139E-3	1.000E0	1.049E-2	9.041E-2	5	114	CDKN2A,ABL1,KMT2C,KMT2A,TP53
Disease	C1264606	Persistent infection	DisGeNET BeFree	1.165E-3	1.000E0	1.063E-2	9.162E-2	4	67	CDKN2A,RAG2,RUNX1T1,TP53
Disease	C0002312	alpha-Thalassemia	DisGeNET Curated	1.165E-3	1.000E0	1.063E-2	9.162E-2	4	67	RAG2,ATRX,RUNX1,TP53
Disease	C1378511	Undifferentiated leukemia	DisGeNET BeFree	1.165E-3	1.000E0	1.063E-2	9.162E-2	4	67	RUNX1,BCR,KMT2A,TP53
Disease	C0004114	Astrocytoma	DisGeNET Curated	1.192E-3	1.000E0	1.084E-2	9.348E-2	13	711	CDKN2A,MYCN,CDKN2B,TCF4,NCOA6,ATRX,NUP98,PSD3,RUNX1,TSC22D1,PAX5,CCDC26,TP53
Disease	C0162678	Neurofibromatoses	DisGeNET Curated	1.231E-3	1.000E0	1.110E-2	9.566E-2	4	68	CDKN2A,CDKN2B,RUNX1,TP53
Disease	C0205641	Adenocarcinoma, Basal Cell	DisGeNET Curated	1.231E-3	1.000E0	1.110E-2	9.566E-2	5	116	CDKN2A,ABL1,KMT2C,KMT2A,TP53
Disease	C1512433	Cervical high grade squamous intraepithelial lesion	DisGeNET BeFree	1.237E-3	1.000E0	1.110E-2	9.566E-2	3	31	CDKN2A,FHIT,TP53
Disease	C0002894	Refractory anaemia with excess blasts	DisGeNET Curated	1.237E-3	1.000E0	1.110E-2	9.566E-2	3	31	CDKN2B,RUNX1,KMT2A
Disease	C0017150	Gastrinoma	DisGeNET Curated	1.237E-3	1.000E0	1.110E-2	9.566E-2	3	31	CDKN2A,CDKN2B,TP53
Disease	C0543888	Epileptic encephalopathy	DisGeNET Curated	1.251E-3	1.000E0	1.119E-2	9.643E-2	10	459	TCF4,ATRX,NDE1,HCN1,TBL1XR1,MAGI2,NRXN1,HECW2,CNTNAP2,PCCA
Disease	C1860789	Leukemia, Megakaryoblastic, of Down Syndrome	DisGeNET Curated	1.278E-3	1.000E0	1.130E-2	9.738E-2	2	8	STAG2,TP53
Disease	C4013426	Bronchial carcinoid	DisGeNET BeFree	1.278E-3	1.000E0	1.130E-2	9.738E-2	2	8	CDKN2A,TP53
Disease	C0347176	Carcinoma in situ of fallopian tube	DisGeNET BeFree	1.278E-3	1.000E0	1.130E-2	9.738E-2	2	8	CDKN2A,TP53
Disease	20090507:Takeuchi	Type 2 diabetes	GWAS	1.278E-3	1.000E0	1.130E-2	9.738E-2	2	8	CDKN2A,CDKN2B
Disease	C0027960	Nevus	DisGeNET Curated	1.300E-3	1.000E0	1.146E-2	9.878E-2	4	69	CDKN2A,RAG2,MTAP,TP53
Disease	C0677886	Epithelial ovarian cancer	DisGeNET Curated	1.309E-3	1.000E0	1.151E-2	9.923E-2	19	1298	CDKN2A,CDKN2B,RAG2,BNC2,TCF3,ABL1,NDE1,RB1,PSD3,NR3C1,RUNX1,GPC6,TBL1XR1,BTG1,CTBP2,GPC5,DMD,FHIT,TP53
Disease	C0751396	Well Differentiated Oligodendroglioma	DisGeNET Curated	1.321E-3	1.000E0	1.158E-2	9.984E-2	6	175	CDKN2A,CDKN2B,ATRX,TSC22D1,CNTNAP2,TP53
Disease	C0034951	Refractive Errors	DisGeNET Curated	1.359E-3	1.000E0	1.184E-2	1.021E-1	3	32	TOX,ARID2,RBFOX1
Disease	C0016781	Fuchs Endothelial Dystrophy	DisGeNET Curated	1.359E-3	1.000E0	1.184E-2	1.021E-1	3	32	CDKN2A,TCF4,TP53
Disease	C0005586	Bipolar Disorder	DisGeNET Curated	1.385E-3	1.000E0	1.204E-2	1.038E-1	13	723	TCF4,DSCAM,NUP98,XBP1,GRIK2,NR3C1,BCR,MAGI2,NRXN1,CNTNAP2,SORCS2,MLLT3,DLG2
Disease	C1456873	alpha^+^ Thalassemia	DisGeNET BeFree	1.446E-3	1.000E0	1.253E-2	1.080E-1	4	71	RAG2,ATRX,RUNX1,TP53
Disease	C0205642	Adenocarcinoma, Oxyphilic	DisGeNET Curated	1.485E-3	1.000E0	1.278E-2	1.102E-1	5	121	CDKN2A,ABL1,KMT2C,KMT2A,TP53
