Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C1857230	DISORGANIZATION, MOUSE, HOMOLOG OF	DisGeNET BeFree	7.768E-4	1.000E0	1.770E-2	1.420E-1	2	12	ETV6,RUNX1
Disease	C0020595	Hypoaldosteronism	DisGeNET Curated	9.160E-4	1.000E0	2.060E-2	1.652E-1	2	13	DACH1,NR3C2
Disease	C0206650	Fibroadenoma	DisGeNET Curated	9.882E-4	1.000E0	2.193E-2	1.759E-1	3	56	NF1,RB1,PRKG1
Disease	C0543888	Epileptic encephalopathy	DisGeNET Curated	1.057E-3	1.000E0	2.307E-2	1.850E-1	7	459	MAGI2,NRXN1,HECW2,CNTNAP2,CHD2,ZEB2,MEF2C
Disease	C3542021	Duchenne and Becker Muscular Dystrophy	DisGeNET Curated	1.066E-3	1.000E0	2.307E-2	1.850E-1	2	14	NF1,DMD
Disease	C1384514	Conn Syndrome	DisGeNET Curated	1.095E-3	1.000E0	2.338E-2	1.876E-1	3	58	FLNB,CD44,NR3C2
Disease	C0000768	Congenital Abnormality	DisGeNET Curated	1.125E-3	1.000E0	2.373E-2	1.903E-1	8	603	FLNB,NF1,NRXN1,RUNX1,PBX1,PBX3,ZEB2,MEF2C
Disease	C0010701	Phyllodes Tumor	DisGeNET Curated	1.150E-3	1.000E0	2.398E-2	1.923E-1	3	59	PRKG1,FHIT,ZEB2
Disease	C0013146	Drug abuse	DisGeNET Curated	1.193E-3	1.000E0	2.456E-2	1.970E-1	5	228	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C1261473	Sarcoma	DisGeNET Curated	1.224E-3	1.000E0	2.468E-2	1.980E-1	8	611	MTAP,NF1,RB1,CD44,SCYL1,ETV6,PAX5,DMD
Disease	C0027070	Myoepithelioma	DisGeNET BeFree	1.228E-3	1.000E0	2.468E-2	1.980E-1	2	15	PBX1,PBX3
Disease	C0279680	Transitional cell carcinoma of bladder	DisGeNET Curated	1.341E-3	1.000E0	2.544E-2	2.040E-1	4	137	RB1,CD44,PAX5,FHIT
Disease	C0457334	Acute monoblastic leukemia	DisGeNET BeFree	1.400E-3	1.000E0	2.544E-2	2.040E-1	2	16	CD44,RUNX1
Disease	C3713420	Familial Hyperaldosteronism	DisGeNET BeFree	1.400E-3	1.000E0	2.544E-2	2.040E-1	2	16	FLNB,CD44
Disease	C0023492	Leukemia, T-Cell	DisGeNET Curated	1.422E-3	1.000E0	2.544E-2	2.040E-1	6	353	JARID2,MTAP,CD44,ETV6,RUNX1,MEF2C
Disease	C0019202	Hepatolenticular Degeneration	DisGeNET Curated	1.523E-3	1.000E0	2.544E-2	2.040E-1	3	65	NF1,RB1,DMD
Disease	C0856975	Autistic behavior	DisGeNET BeFree	1.583E-3	1.000E0	2.544E-2	2.040E-1	2	17	NRXN1,CNTNAP2
Disease	C0027830	neurofibroma	DisGeNET Curated	1.592E-3	1.000E0	2.544E-2	2.040E-1	3	66	NF1,CD44,RUNX1
Disease	C0917816	Mental deficiency	DisGeNET Curated	1.611E-3	1.000E0	2.544E-2	2.040E-1	4	144	NF1,NRXN1,CHD2,MEF2C
Disease	C0850572	Adenomatous polyp of colon	DisGeNET BeFree	1.662E-3	1.000E0	2.544E-2	2.040E-1	3	67	CD44,RUNX1,FHIT
Disease	C1292769	Precursor B-cell lymphoblastic leukemia	DisGeNET Curated	1.662E-3	1.000E0	2.544E-2	2.040E-1	6	364	AUTS2,ETV6,PAX5,RUNX1,PBX1,FHIT
Disease	C0162678	Neurofibromatoses	DisGeNET Curated	1.734E-3	1.000E0	2.544E-2	2.040E-1	3	68	NF1,CD44,RUNX1
Disease	C0432412	Chromosome 8, trisomy	DisGeNET BeFree	1.809E-3	1.000E0	2.544E-2	2.040E-1	3	69	ETV6,RUNX1,PBX1
Disease	C0027022	Myeloproliferative disease	DisGeNET Curated	1.854E-3	1.000E0	2.544E-2	2.040E-1	5	252	NF1,CD44,ETV6,PRKG1,RUNX1
Disease	C0149925	Small cell carcinoma of lung	DisGeNET Curated	1.901E-3	1.000E0	2.544E-2	2.040E-1	8	655	NF1,PTPRD,RB1,CNTNAP2,CD44,PAX5,FHIT,ZEB2
Disease	20081201:Yuan	Plasma levels of liver enzymes	GWAS	1.981E-3	1.000E0	2.544E-2	2.040E-1	2	19	REEP3,JMJD1C
Disease	C0920028	Leukaemia recurrent	DisGeNET BeFree	1.981E-3	1.000E0	2.544E-2	2.040E-1	2	19	ETV6,RUNX1
Disease	C3250443	MYOTONIC DYSTROPHY 1	DisGeNET Curated	2.126E-3	1.000E0	2.544E-2	2.040E-1	3	73	MBNL1,RBFOX1,DMD
Disease	C0678236	Rare Diseases	DisGeNET BeFree	2.197E-3	1.000E0	2.544E-2	2.040E-1	2	20	NBAS,ABCC6
Disease	C0454651	Specific language impairment	DisGeNET BeFree	2.197E-3	1.000E0	2.544E-2	2.040E-1	2	20	NRXN1,CNTNAP2
Disease	C0236733	Amphetamine-Related Disorders	DisGeNET Curated	2.297E-3	1.000E0	2.544E-2	2.040E-1	3	75	LINGO2,PRKG1,FHIT
Disease	C0039585	Androgen-Insensitivity Syndrome	DisGeNET Curated	2.297E-3	1.000E0	2.544E-2	2.040E-1	3	75	BNC2,CNTNAP2,PBX1
Disease	C0236807	Amphetamine Abuse	DisGeNET Curated	2.297E-3	1.000E0	2.544E-2	2.040E-1	3	75	LINGO2,PRKG1,FHIT
Disease	C0236804	Amphetamine Addiction	DisGeNET Curated	2.385E-3	1.000E0	2.544E-2	2.040E-1	3	76	LINGO2,PRKG1,FHIT
Disease	C3549742	Breast cancer, lobular	DisGeNET Curated	2.422E-3	1.000E0	2.544E-2	2.040E-1	2	21	DACH1,FHIT
Disease	C0021171	Bloch Sulzberger syndrome	DisGeNET Curated	2.422E-3	1.000E0	2.544E-2	2.040E-1	2	21	NF1,PRKG1
Disease	C0338656	Impaired cognition	DisGeNET Curated	2.506E-3	1.000E0	2.544E-2	2.040E-1	7	534	MAGI2,JARID2,NF1,CNTNAP2,PAX5,DMD,MEF2C
Disease	C1333064	Classical Hodgkin's Lymphoma	DisGeNET BeFree	2.644E-3	1.000E0	2.544E-2	2.040E-1	4	165	CD44,PAX5,EBF1,FHIT
Disease	C0241210	Speech Delay	DisGeNET Curated	2.659E-3	1.000E0	2.544E-2	2.040E-1	2	22	NRXN1,CNTNAP2
Disease	C0349636	Pre B-cell acute lymphoblastic leukemia	DisGeNET BeFree	2.659E-3	1.000E0	2.544E-2	2.040E-1	2	22	PAX5,PBX1
Disease	C0030779	Pelger-Huet Anomaly	DisGeNET Curated	2.659E-3	1.000E0	2.544E-2	2.040E-1	2	22	NBAS,NR3C2
Disease	C0334438	Superficial spreading malignant melanoma of skin	DisGeNET BeFree	2.659E-3	1.000E0	2.544E-2	2.040E-1	2	22	MTAP,NF1
Disease	C0008073	Developmental Disabilities	DisGeNET Curated	2.883E-3	1.000E0	2.544E-2	2.040E-1	4	169	NF1,NRXN1,DLG2,ZEB2
Disease	C0522631	Acute myeloid leukemia, minimal differentiation	DisGeNET Curated	2.905E-3	1.000E0	2.544E-2	2.040E-1	2	23	ETV6,RUNX1
Disease	C0278704	Malignant Childhood Neoplasm	DisGeNET BeFree	2.961E-3	1.000E0	2.544E-2	2.040E-1	3	82	RB1,ETV6,RUNX1
Disease	C1332271	Perianal Squamous Intraepithelial Neoplasia	DisGeNET BeFree	3.162E-3	1.000E0	2.544E-2	2.040E-1	2	24	CD44,FHIT
Disease	OMIN:601626	LEUKEMIA, ACUTE MYELOID; AML	OMIM	3.162E-3	1.000E0	2.544E-2	2.040E-1	2	24	ETV6,RUNX1
Disease	C0001624	Adrenal Gland Neoplasms	DisGeNET Curated	3.170E-3	1.000E0	2.544E-2	2.040E-1	3	84	NF1,RB1,CD44
Disease	C0029464	Osteosclerosis	DisGeNET Curated	3.429E-3	1.000E0	2.544E-2	2.040E-1	2	25	LTBP3,DMD
Disease	C0278519	Recurrent Childhood Acute Lymphoblastic Leukemia	DisGeNET BeFree	3.429E-3	1.000E0	2.544E-2	2.040E-1	2	25	ETV6,RUNX1
Disease	cv:C2677504	Autism 15	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	OMIN:193520	WATSON SYNDROME	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C3668942	Atelosteogenesis Type 3	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C4024217	Spinal neurofibromas	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	OMIN:162210	NEUROFIBROMATOSIS, FAMILIAL SPINAL	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C4225236	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 21	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	SCYL1
Disease	C1300202	Diaphyseal medullary stenosis with bone malignancy	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MTAP
Disease	cv:C1867450	Pseudoxanthoma elasticum, forme fruste	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ABCC6
Disease	C0410165	X-linked muscular dystrophy with abnormal dystrophin	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	C3809651	INFANTILE LIVER FAILURE SYNDROME 2	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NBAS
Disease	OMIN:601321	NEUROFIBROMATOSIS-NOONAN SYNDROME; NFNS	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C0432201	Boomerang dysplasia	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C0236818	Selective Mutism	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	C0454542	Stuttering, Acquired	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	C1456326	Selective mutism specific to childhood and adolescence	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	cv:C1835564	Larsen syndrome, dominant type	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	cv:C3280524	Schizophrenia 17	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NRXN1
Disease	C0346056	Neuromuscular hamartoma	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	OMIN:302045	CARDIOMYOPATHY, DILATED, 3B; CMD3B	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	cv:CN178848	Epileptic encephalopathy, childhood-onset	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CHD2
Disease	C0265979	Fibrous Hamartoma of Infancy	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C3809513	AORTIC ANEURYSM, FAMILIAL THORACIC 8	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	PRKG1
Disease	C0796548	Metastatic tumors of the Ewing's family	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	PTPRD
Disease	C4304529	5q14.3 microdeletion syndrome	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MEF2C
Disease	20081125:Schormair	Restless legs syndrome	GWAS	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	PTPRD
Disease	cv:C1832388	Familial platelet disorder with associated myeloid malignancy	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RUNX1
Disease	OMIN:112310	BOOMERANG DYSPLASIA	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C0751528	Stuttering, Childhood	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	C1834235	NEUROFIBROMATOSIS, FAMILIAL SPINAL	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	cv:C3280479	Pitt-Hopkins-like syndrome 2	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NRXN1
Disease	C3808494	CHROMOSOME 2p16.3 DELETION SYNDROME	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NRXN1
Disease	cv:CN225711	Thrombocytopenia 5	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ETV6
Disease	OMIN:601399	PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RUNX1
Disease	OMIN:605115	HYPERTENSION, EARLY-ONSET, AUTOSOMAL DOMINANT, WITH SEVERE EXACERBATION IN PREGNANCY	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NR3C2
Disease	C1334266	Intraurothelial Neoplasia	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RB1
Disease	C0588007	Moderate depression	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NR3C2
Disease	OMIN:180200	RETINOBLASTOMA; RB1	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RB1
Disease	C0278577	Cervix carcinoma stage III	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CD44
Disease	C0751527	Stuttering, Adult	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	cv:C3150700	Mental retardation, stereotypic movements, epilepsy, and/or cerebral malformations	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MEF2C
Disease	OMIN:610042	CORTICAL DYSPLASIA-FOCAL EPILEPSY SYNDROME	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	C0398627	Inherited platelet disorder	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RUNX1
Disease	C4014435	MENTAL RETARDATION, AUTOSOMAL DOMINANT 26	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	AUTS2
Disease	cv:C2751297	Tooth agenesis, selective, 6	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	LTBP3
Disease	C0442871	Microinvasive carcinoma	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FHIT
Disease	C3150700	MENTAL RETARDATION, AUTOSOMAL DOMINANT 20	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MEF2C
Disease	C0038131	Stammering	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	cv:C0013264	Duchenne muscular dystrophy	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	C2751297	Tooth Agenesis, Selective, 6	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	LTBP3
Disease	cv:CN180164	Aortic aneurysm, familial thoracic 8	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	PRKG1
Disease	C1333813	Central Nervous System Germinoma	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	JMJD1C
Disease	C0432360	Neurofibromatosis type 5	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	cv:CN128796	Dilated cardiomyopathy 3B	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	C1842083	Abnormality of the ribs	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	cv:C1856113	Mowat-Wilson syndrome	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ZEB2
Disease	C3280524	SCHIZOPHRENIA 17	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NRXN1
Disease	OMIN:613443	MENTAL RETARDATION, STEREOTYPIC MOVEMENTS, EPILEPSY, AND/OR CEREBRAL MALFORMATIONS	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MEF2C
Disease	C3151302	Chromosome 13q14 deletion syndrome	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RB1
Disease	C1855472	Acute lymphoblastic leukemia with lymphomatous features	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MTAP
Disease	C0334467	Fibrolipoma	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C1854631	Hypertension, Early-Onset, Autosomal Dominant, with Severe Exacerbation in Pregnancy	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NR3C2
Disease	cv:C1854631	Hypertension, early-onset, autosomal dominant, with severe exacerbation in pregnancy	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NR3C2
Disease	C0265669	Congenital dislocation of knee	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C4015537	THROMBOCYTOPENIA 5	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ETV6
Disease	C0265283	Atelosteogenesis, type 1	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C0278779	Osteosarcoma recurrent	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CD44
Disease	C1838656	Macrocytosis, Familial	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ETV6
Disease	C2750246	Pitt-Hopkins-Like Syndrome 1	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	cv:C1864887	Cortical dysplasia-focal epilepsy syndrome	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	OMIN:609027	INDIAN BLOOD GROUP SYSTEM; IN	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CD44
Disease	cv:C0432201	Boomerang dysplasia	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	OMIN:177850	PSEUDOXANTHOMA ELASTICUM, FORME FRUSTE	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ABCC6
Disease	cv:CN188274	Mental retardation, autosomal dominant 26	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	AUTS2
Disease	OMIN:235730	MOWAT-WILSON SYNDROME	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ZEB2
Disease	C1275836	D - transposition of the great vessels	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MEF2C
Disease	cv:C2931482	Neurofibromatosis-Noonan syndrome	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C1709220	Desmoplastic Neurotropic Melanoma	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C0431111	Rhabdomyosarcoma with ganglionic differentiation	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ETV6
Disease	cv:CN121653	Generalized arterial calcification of infancy 2	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ABCC6
Disease	cv:C1862414	Atelosteogenesis type 3	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C1832594	Verloes Bourguignon syndrome	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	LTBP3
Disease	C1540600	Cerebral seizure	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	C4024216	Tibial pseudoarthrosis	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	cv:C0265283	Atelosteogenesis type 1	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	cv:C0149925	Small cell cancer of the lung	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RB1
Disease	cv:CN143710	Short stature, optic nerve atrophy, and pelger-huet anomaly	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NBAS
Disease	OMIN:613097	TOOTH AGENESIS, SELECTIVE, 6; STHAG6	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	LTBP3
Disease	C0278586	Metastatic Ewing's Sarcoma	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	PTPRD
Disease	C3276161	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ABCC6
Disease	OMIN:108721	ATELOSTEOGENESIS, TYPE III; AOIII	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	cv:C1834235	Neurofibromatosis, familial spinal	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C4518548	Non-intestinal type adenocarcinoma	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	ETV6
Disease	cv:C1848934	Spondylocarpotarsal synostosis syndrome	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	OMIN:150250	LARSEN SYNDROME, AUTOSOMAL DOMINANT; LRS	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	C2875313	Severe [Duchenne] muscular dystrophy	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	cv:C0553586	Café-au-lait macules with pulmonary stenosis	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C3809278	EPILEPTIC ENCEPHALOPATHY, CHILDHOOD-ONSET	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CHD2
Disease	OMIN:108720	ATELOSTEOGENESIS, TYPE I; AOI	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	cv:CN030626	INDIAN BLOOD GROUP SYSTEM	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CD44
Disease	cv:C0035335	Retinoblastoma	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	RB1
Disease	cv:C0917713	Becker muscular dystrophy	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	C3541319	SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NBAS
Disease	C4225434	CHROMOSOME 5q14.3 DELETION SYNDROME, PROXIMAL	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	MEF2C
Disease	OMIN:272460	SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME; SCT	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FLNB
Disease	cv:CN181776	Leukemia, acute lymphoblastic, susceptibility to, 3	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	PAX5
Disease	C0039223	Tabes Dorsalis	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	DMD
Disease	C3280479	PITT-HOPKINS-LIKE SYNDROME 2	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NRXN1
Disease	OMIN:612100	AUTISM, SUSCEPTIBILITY TO, 15; AUTS15	OMIM	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	CNTNAP2
Disease	C0519095	tuberculosis chronic pulmonary	DisGeNET BeFree	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	FHIT
Disease	cv:C0027831	Neurofibromatosis, type 1	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NF1
Disease	C4310643	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, SEIZURES, AND ABSENT LANGUAGE	DisGeNET Curated	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	HECW2
Disease	cv:C1449842	Pseudohypoaldosteronism type 1 autosomal dominant	Clinical Variations	3.512E-3	1.000E0	2.544E-2	2.040E-1	1	1	NR3C2
Disease	C0032227	Pleural effusion disorder	DisGeNET Curated	3.615E-3	1.000E0	2.607E-2	2.091E-1	3	88	MTAP,CD44,FHIT
Disease	C0683322	Mental impairment	DisGeNET BeFree	3.707E-3	1.000E0	2.651E-2	2.126E-1	2	26	DMD,MEF2C
Disease	C0006079	Bowen's Disease	DisGeNET Curated	3.707E-3	1.000E0	2.651E-2	2.126E-1	2	26	CD44,FHIT
Disease	C0004763	Barrett Esophagus	DisGeNET Curated	4.043E-3	1.000E0	2.879E-2	2.309E-1	5	302	BNC2,MTAP,CD44,FHIT,JMJD1C
Disease	C0751690	Malignant Peripheral Nerve Sheath Tumor	DisGeNET Curated	4.062E-3	1.000E0	2.880E-2	2.310E-1	4	186	NF1,RB1,CD44,DACH1
Disease	C0016667	Fragile X Syndrome	DisGeNET Curated	4.222E-3	1.000E0	2.982E-2	2.392E-1	3	93	NF1,DSCAM,DMD
Disease	C2825306	Treatment related leukaemia	DisGeNET BeFree	4.292E-3	1.000E0	3.019E-2	2.421E-1	2	28	RUNX1,FHIT
Disease	C0032927	Precancerous Conditions	DisGeNET Curated	4.404E-3	1.000E0	3.085E-2	2.474E-1	6	443	RB1,CD44,ETV6,PRKG1,RUNX1,FHIT
Disease	C0085702	Monocytosis	DisGeNET BeFree	4.600E-3	1.000E0	3.180E-2	2.551E-1	2	29	ETV6,RUNX1
Disease	C3658301	Mycoplasma-Induced Stevens-Johnson Syndrome	DisGeNET Curated	4.600E-3	1.000E0	3.180E-2	2.551E-1	2	29	CELF2,RB1
Disease	C1274933	Drug-Induced Stevens Johnson Syndrome	DisGeNET Curated	4.600E-3	1.000E0	3.180E-2	2.551E-1	2	29	CELF2,RB1
Disease	C0238288	Muscular Dystrophy, Facioscapulohumeral	DisGeNET Curated	4.615E-3	1.000E0	3.180E-2	2.551E-1	3	96	RBFOX1,CD44,DMD
Disease	20081209:Anney	Attention deficit hyperactivity disorder and conduct disorder	GWAS	4.917E-3	1.000E0	3.375E-2	2.707E-1	2	30	PTPRD,RBFOX1
Disease	C3658302	Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum	DisGeNET Curated	5.245E-3	1.000E0	3.571E-2	2.864E-1	2	31	CELF2,RB1
Disease	C0745091	Hypereosinophilia	DisGeNET BeFree	5.245E-3	1.000E0	3.571E-2	2.864E-1	2	31	ETV6,RUNX1
Disease	C0220621	Childhood Acute Myeloid Leukemia	DisGeNET BeFree	5.317E-3	1.000E0	3.606E-2	2.892E-1	3	101	RUNX1,CCDC26,MEF2C
Disease	C0029434	Osteogenesis Imperfecta	DisGeNET Curated	5.342E-3	1.000E0	3.609E-2	2.895E-1	4	201	NBAS,FLNB,CD44,DMD
