Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0026998	Acute Myeloid Leukemia, M1	DisGeNET Curated	1.777E-12	2.301E-9	2.301E-10	1.782E-9	9	114	NUP98,MYC,WT1,KMT2A,MYH11,RUNX1,RUNX1T1,ERG,CBFB
Disease	C1879321	Acute Myeloid Leukemia (AML-M2)	DisGeNET Curated	2.437E-12	3.156E-9	2.869E-10	2.222E-9	9	118	NUP98,MYC,WT1,KMT2A,MYH11,RUNX1,RUNX1T1,ERG,CBFB
Disease	C3888194	MIXED LINEAGE LEUKEMIA	DisGeNET BeFree	3.815E-12	4.940E-9	4.050E-10	3.136E-9	10	184	NUP98,MYC,KMT2A,MLLT3,AFDN,MLLT10,RUNX1,CBFB,KDM5A,ELL
Disease	C0023479	Acute myelomonocytic leukemia	DisGeNET Curated	4.065E-12	5.264E-9	4.050E-10	3.136E-9	8	78	NUP98,NSD1,KMT2A,MYH11,MLLT10,RUNX1,RUNX1T1,CBFB
Disease	C0023418	leukemia	DisGeNET Curated	5.743E-12	7.437E-9	5.312E-10	4.114E-9	21	1842	NUP98,MYC,WT1,NSD1,ETV6,KMT2A,MLLT3,AFDN,CTBP2,MYH11,FUS,MLLT10,RUNX1,RUNX1T1,ERG,CBFA2T3,CBFB,KDM5A,CCDC26,ELL,GLIS2
Disease	C0023448	Lymphoid leukemia	DisGeNET Curated	8.336E-12	1.079E-8	7.197E-10	5.573E-9	10	199	NUP98,MYC,WT1,ETV6,KMT2A,RUNX1,RUNX1T1,ERG,GLIS2,EPHA3
Disease	C2939461	Myeloid neoplasm	DisGeNET BeFree	1.190E-9	1.542E-6	9.636E-8	7.462E-7	6	52	NUP98,WT1,ETV6,KMT2A,RUNX1,KDM5A
Disease	OMIN:601626	LEUKEMIA, ACUTE MYELOID; AML	OMIM	1.405E-9	1.820E-6	1.071E-7	8.290E-7	5	24	NSD1,ETV6,MLLT10,RUNX1,CBFB
Disease	C0152276	Granulocytic Sarcoma	DisGeNET BeFree	1.754E-9	2.271E-6	1.229E-7	9.521E-7	5	25	KMT2A,MYH11,MLLT10,RUNX1,CBFB
Disease	C0023449	Acute lymphocytic leukemia	DisGeNET BeFree	1.804E-9	2.336E-6	1.229E-7	9.521E-7	14	902	MYC,WT1,ETV6,KMT2A,MLLT3,FOXP1,FUS,MLLT10,RUNX1,RUNX1T1,ERG,CBFA2T3,CBFB,KDM5A
Disease	C3839868	Cytogenetically normal acute myeloid leukemia	DisGeNET BeFree	3.907E-9	5.059E-6	2.489E-7	1.928E-6	6	63	WT1,KMT2A,RUNX1,ERG,CBFA2T3,GLIS2
Disease	C0008626	Congenital chromosomal disease	DisGeNET Curated	4.037E-9	5.228E-6	2.489E-7	1.928E-6	11	496	NUP98,MYC,ETV6,KMT2A,MLLT3,FOXP1,MYH11,MLLT10,RUNX1,RUNX1T1,CBFB
Disease	C0376544	Hematopoietic Neoplasms	DisGeNET Curated	5.552E-9	7.190E-6	3.268E-7	2.531E-6	8	191	NUP98,MYC,WT1,ETV6,KMT2A,FOXP1,RUNX1,EPHA3
Disease	C0023464	Acute biphenotypic leukemia	DisGeNET Curated	6.577E-9	8.517E-6	3.703E-7	2.868E-6	5	32	NUP98,WT1,ETV6,KMT2A,ERG
Disease	C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	DisGeNET Curated	8.341E-9	1.080E-5	4.501E-7	3.485E-6	10	404	NUP98,MYC,WT1,ETV6,KMT2A,AFDN,MLLT10,RUNX1,ERG,GLIS2
Disease	C1961102	Precursor Cell Lymphoblastic Leukemia Lymphoma	DisGeNET Curated	8.866E-9	1.148E-5	4.592E-7	3.556E-6	11	535	MYC,WT1,ETV6,KMT2A,MLLT3,FUS,RUNX1,RUNX1T1,ERG,CBFA2T3,CBFB
Disease	C0023465	Acute monocytic leukemia	DisGeNET Curated	9.640E-9	1.248E-5	4.801E-7	3.718E-6	6	73	KMT2A,MLLT3,MLLT10,RUNX1,RUNX1T1,ELL
Disease	C3839741	Core binding factor acute myeloid leukemia	DisGeNET BeFree	1.763E-8	2.282E-5	8.454E-7	6.546E-6	4	14	MYH11,RUNX1,RUNX1T1,CBFB
Disease	C0457334	Acute monoblastic leukemia	DisGeNET BeFree	3.195E-8	4.137E-5	1.478E-6	1.144E-5	4	16	KMT2A,MLLT10,RUNX1,RUNX1T1
Disease	C1533174	Acute myeloid leukemia, inv(16)(p13q22)	DisGeNET BeFree	3.633E-8	4.705E-5	1.622E-6	1.256E-5	3	4	MYH11,RUNX1,CBFB
Disease	C0026985	Myelodysplasia	DisGeNET Curated	4.186E-8	5.421E-5	1.807E-6	1.399E-5	6	93	WT1,ETV6,KMT2A,FOXP1,RUNX1,RUNX1T1
Disease	C1332977	Childhood Leukemia	DisGeNET BeFree	5.555E-8	7.193E-5	2.320E-6	1.797E-5	7	167	NUP98,ETV6,KMT2A,RUNX1,RUNX1T1,ERG,GLIS2
Disease	C3463824	MYELODYSPLASTIC SYNDROME	DisGeNET Curated	6.867E-8	8.893E-5	2.698E-6	2.089E-5	11	653	NUP98,MYC,WT1,NSD1,ETV6,KMT2A,FOXP1,MYH11,RUNX1,RUNX1T1,ERG
Disease	C0220615	Adult Acute Myeloblastic Leukemia	DisGeNET BeFree	6.876E-8	8.904E-5	2.698E-6	2.089E-5	6	101	NUP98,WT1,KMT2A,RUNX1,ERG,CBFB
Disease	C1318544	M5b Acute differentiated monocytic leukemia	DisGeNET BeFree	8.194E-8	1.061E-4	3.045E-6	2.358E-5	6	104	WT1,KMT2A,MLLT3,MLLT10,RUNX1,ELL
Disease	C0023453	Leukemia, Lymphocytic, Acute, L2	DisGeNET Curated	8.231E-8	1.066E-4	3.045E-6	2.358E-5	5	52	MYC,ETV6,KMT2A,RUNX1,ERG
Disease	C0522631	Acute myeloid leukemia, minimal differentiation	DisGeNET Curated	1.538E-7	1.992E-4	5.532E-6	4.284E-5	4	23	ETV6,KMT2A,RUNX1,ELL
Disease	C0751606	Adult Acute Lymphocytic Leukemia	DisGeNET BeFree	1.925E-7	2.493E-4	6.737E-6	5.217E-5	6	120	MYC,WT1,ETV6,KMT2A,RUNX1,KDM5A
Disease	C0432412	Chromosome 8, trisomy	DisGeNET BeFree	3.467E-7	4.490E-4	1.182E-5	9.151E-5	5	69	MYC,WT1,ETV6,KMT2A,RUNX1
Disease	C0280449	secondary acute myeloid leukemia	DisGeNET Curated	4.005E-7	5.186E-4	1.330E-5	1.030E-4	5	71	ETV6,KMT2A,FOXP1,MYH11,RUNX1
Disease	C1292780	Therapy-related myelodysplastic syndrome	DisGeNET BeFree	7.921E-7	1.026E-3	2.564E-5	1.986E-4	4	34	NUP98,KMT2A,MYH11,RUNX1
Disease	C0027022	Myeloproliferative disease	DisGeNET Curated	9.085E-7	1.177E-3	2.870E-5	2.222E-4	7	252	NUP98,ETV6,KMT2A,FUS,MLLT10,RUNX1,RUNX1T1
Disease	C0162679	Leukemic Infiltration	DisGeNET BeFree	1.080E-6	1.399E-3	3.331E-5	2.579E-4	3	10	MLLT10,RUNX1,RUNX1T1
Disease	C0023473	Myeloid Leukemia, Chronic	DisGeNET Curated	1.174E-6	1.521E-3	3.537E-5	2.739E-4	11	867	NUP98,MYC,WT1,ETV6,KMT2A,MYH11,RUNX1,RUNX1T1,ERG,CBFB,KDM5A
Disease	C1332153	Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome	DisGeNET BeFree	1.394E-6	1.805E-3	4.103E-5	3.177E-4	4	39	NUP98,ETV6,KMT2A,RUNX1
Disease	C3896960	Childhood Pre-B Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.483E-6	1.921E-3	4.268E-5	3.305E-4	3	11	ETV6,RUNX1,RUNX1T1
Disease	C0432409	Trisomy 11	DisGeNET BeFree	2.563E-6	3.320E-3	7.217E-5	5.588E-4	3	13	MYC,ETV6,KMT2A
Disease	C0023452	Childhood Acute Lymphoblastic Leukemia	DisGeNET Curated	3.418E-6	4.426E-3	9.418E-5	7.293E-4	8	442	MYC,WT1,ETV6,KMT2A,THRB,RUNX1,ERG,CBFB
Disease	C0085281	Addictive Behavior	DisGeNET BeFree	4.684E-6	6.065E-3	1.264E-4	9.785E-4	6	207	MYC,ETV6,KMT2A,FOXP1,RUNX1,EPHA3
Disease	C0041107	Trisomy	DisGeNET Curated	4.815E-6	6.236E-3	1.273E-4	9.855E-4	6	208	MYC,ETV6,KMT2A,FOXP1,RUNX1,ERG
Disease	C0023487	Acute Promyelocytic Leukemia	DisGeNET Curated	4.971E-6	6.437E-3	1.287E-4	9.970E-4	8	465	NUP98,MYC,WT1,ETV6,KMT2A,RUNX1,RUNX1T1,ERG
Disease	C0280100	Solid Neoplasm	DisGeNET Curated	7.066E-6	9.151E-3	1.794E-4	1.389E-3	10	839	MYC,WT1,ETV6,KMT2A,FOXP1,FUS,MLLT10,RUNX1,ERG,EPHA3
Disease	C2826025	Mixed phenotype acute leukemia	DisGeNET BeFree	7.260E-6	9.402E-3	1.808E-4	1.400E-3	3	18	WT1,KMT2A,MLLT10
Disease	C0598894	Monocytic leukemia	DisGeNET BeFree	9.130E-6	1.182E-2	2.231E-4	1.727E-3	4	62	WT1,KMT2A,MLLT10,RUNX1
Disease	C0221013	Mastocytosis, Systemic	DisGeNET Curated	1.103E-5	1.428E-2	2.645E-4	2.048E-3	4	65	MYH11,RUNX1,RUNX1T1,CBFB
Disease	C1332156	Acute myelomonocytic leukemia with abnormal eosinophils	DisGeNET BeFree	1.345E-5	1.741E-2	3.150E-4	2.439E-3	2	3	MYH11,CBFB
Disease	C0856053	Leukemia secondary	DisGeNET BeFree	1.362E-5	1.764E-2	3.150E-4	2.439E-3	3	22	KMT2A,RUNX1,CBFA2T3
Disease	C0376545	Hematologic Neoplasms	DisGeNET Curated	1.563E-5	2.024E-2	3.551E-4	2.750E-3	8	544	NUP98,MYC,WT1,ETV6,KMT2A,RUNX1,RUNX1T1,ERG
Disease	C0280141	Acute Undifferentiated Leukemia	DisGeNET Curated	1.950E-5	2.525E-2	4.354E-4	3.372E-3	4	75	KMT2A,RUNX1,ERG,EPHA3
Disease	C0021294	Infant, Premature	DisGeNET BeFree	2.461E-5	3.186E-2	5.401E-4	4.182E-3	6	277	MYC,ETV6,KMT2A,RUNX1,RUNX1T1,MBNL1
Disease	C2861596	AML M4 Eo with inv(16) or t(16;16)	DisGeNET Curated	2.686E-5	3.478E-2	5.701E-4	4.415E-3	2	4	MYH11,CBFB
Disease	C1832388	Platelet Disorder, Familial, with Associated Myeloid Malignancy	DisGeNET Curated	2.686E-5	3.478E-2	5.701E-4	4.415E-3	2	4	ETV6,RUNX1
Disease	C2697636	Hyperdiploid B Acute Lymphoblastic Leukemia	DisGeNET BeFree	3.549E-5	4.596E-2	7.413E-4	5.740E-3	3	30	ETV6,KMT2A,RUNX1
Disease	C0002894	Refractory anaemia with excess blasts	DisGeNET Curated	3.923E-5	5.081E-2	8.065E-4	6.245E-3	3	31	NSD1,KMT2A,RUNX1
Disease	C4054727	Infant Acute Lymphoblastic Leukemia	DisGeNET BeFree	4.748E-5	6.149E-2	9.608E-4	7.440E-3	3	33	ETV6,KMT2A,RUNX1T1
Disease	C0280745	secondary myelodysplastic syndromes	DisGeNET BeFree	6.696E-5	8.671E-2	1.319E-3	1.021E-2	2	6	KMT2A,RUNX1
Disease	C0349637	Common acute lymphoblastic leukemia	DisGeNET BeFree	6.722E-5	8.705E-2	1.319E-3	1.021E-2	3	37	ETV6,KMT2A,RUNX1
Disease	C0005699	Blast Phase	DisGeNET Curated	7.878E-5	1.020E-1	1.523E-3	1.179E-2	5	209	NUP98,MYC,WT1,ETV6,RUNX1
Disease	C1292769	Precursor B-cell lymphoblastic leukemia	DisGeNET Curated	1.123E-4	1.454E-1	2.139E-3	1.656E-2	6	364	MYC,WT1,ETV6,KMT2A,FOXP1,RUNX1
Disease	C2825139	Acute Myeloid Leukemia with Myelodysplasia-Related Changes	DisGeNET BeFree	1.246E-4	1.614E-1	2.339E-3	1.812E-2	2	8	KMT2A,RUNX1
Disease	C1762616	Meningioma, benign, no ICD-O subtype	DisGeNET BeFree	1.509E-4	1.954E-1	2.792E-3	2.162E-2	5	240	MYC,WT1,ETV6,KMT2A,MLLT10
Disease	C0011226	Hepatitis D Infection	DisGeNET BeFree	1.566E-4	2.028E-1	2.840E-3	2.199E-2	3	49	NUP98,MYC,EPHA3
Disease	C0524528	Pervasive Development Disorder	DisGeNET Curated	1.579E-4	2.045E-1	2.840E-3	2.199E-2	4	128	WT1,FOXP1,NDE1,MACROD2
Disease	C0279565	Invasive Lobular Breast Carcinoma	DisGeNET BeFree	1.765E-4	2.286E-1	3.131E-3	2.425E-2	3	51	FOXP1,FUS,CBFB
Disease	C0280803	Primary central nervous system lymphoma	DisGeNET BeFree	2.093E-4	2.710E-1	3.663E-3	2.836E-2	3	54	MYC,ETV6,FOXP1
Disease	C0026499	Monosomy	DisGeNET BeFree	2.616E-4	3.388E-1	4.517E-3	3.498E-2	4	146	MYC,MYH11,RUNX1,CBFB
Disease	C1834582	MYELOPROLIFERATIVE SYNDROME, TRANSIENT	DisGeNET Curated	2.862E-4	3.706E-1	4.730E-3	3.663E-2	3	60	MYC,WT1,ERG
Disease	C1857230	DISORGANIZATION, MOUSE, HOMOLOG OF	DisGeNET BeFree	2.922E-4	3.784E-1	4.730E-3	3.663E-2	2	12	ETV6,RUNX1
Disease	C0279584	Childhood B Acute Lymphoblastic Leukemia	DisGeNET BeFree	2.922E-4	3.784E-1	4.730E-3	3.663E-2	2	12	ETV6,RUNX1
Disease	C1333171	Primary Cutaneous Follicle Center Lymphoma	DisGeNET BeFree	2.922E-4	3.784E-1	4.730E-3	3.663E-2	2	12	MYC,FOXP1
Disease	C0855146	B Lymphoblastic Lymphoma	DisGeNET BeFree	2.922E-4	3.784E-1	4.730E-3	3.663E-2	2	12	MYC,KMT2A
Disease	C1997217	Low grade glioma	DisGeNET BeFree	3.006E-4	3.892E-1	4.805E-3	3.721E-2	3	61	MYC,FLNC,CCDC26
Disease	C1266127	Histiocytoma, Angiomatoid Fibrous	DisGeNET Curated	3.449E-4	4.466E-1	5.447E-3	4.218E-2	2	13	FUS,ERG
Disease	C0014457	Eosinophilia	DisGeNET Curated	3.707E-4	4.801E-1	5.715E-3	4.426E-2	4	160	WT1,ETV6,FLNC,MYH11
Disease	C1306759	Eosinophilic disorder	DisGeNET BeFree	3.707E-4	4.801E-1	5.715E-3	4.426E-2	4	160	WT1,ETV6,FLNC,MYH11
Disease	C0795839	Chromosome 10, monosomy 10q	DisGeNET BeFree	4.018E-4	5.204E-1	6.122E-3	4.741E-2	2	14	ERG,CCDC26
Disease	C0205825	Liposarcoma, Pleomorphic	DisGeNET Curated	5.285E-4	6.844E-1	7.866E-3	6.092E-2	2	16	MYC,FUS
Disease	C0280451	de novo myelodysplastic syndromes	DisGeNET BeFree	5.285E-4	6.844E-1	7.866E-3	6.092E-2	2	16	KMT2A,RUNX1
Disease	C0079731	B-Cell Lymphomas	DisGeNET Curated	5.379E-4	6.966E-1	7.916E-3	6.130E-2	7	684	MYC,ETV6,KMT2A,FOXP1,RUNX1,RUNX1T1,CBFA2T3
Disease	C0334588	Giant Cell Glioblastoma	DisGeNET Curated	5.967E-4	7.727E-1	8.682E-3	6.723E-2	3	77	MYC,WT1,RUNX1
Disease	C0002871	Anemia	DisGeNET Curated	6.532E-4	8.459E-1	9.399E-3	7.278E-2	5	330	NUP98,INTS4,ETV6,RUNX1,RUNX1T1
Disease	C0278704	Malignant Childhood Neoplasm	DisGeNET BeFree	7.171E-4	9.286E-1	1.020E-2	7.903E-2	3	82	ETV6,KMT2A,RUNX1
Disease	C0085750	Adenosis of Breast	DisGeNET BeFree	7.500E-4	9.713E-1	1.044E-2	8.088E-2	2	19	MYC,ERG
Disease	C0920028	Leukaemia recurrent	DisGeNET BeFree	7.500E-4	9.713E-1	1.044E-2	8.088E-2	2	19	ETV6,RUNX1
Disease	C0018923	Hemangiosarcoma	DisGeNET Curated	7.963E-4	1.000E0	1.097E-2	8.495E-2	3	85	MYC,WT1,ERG
Disease	C0553580	Ewings sarcoma	DisGeNET Curated	8.407E-4	1.000E0	1.146E-2	8.874E-2	5	349	MYC,WT1,FUS,ERG,EPHA3
Disease	C0019829	Hodgkin Disease	DisGeNET Curated	8.901E-4	1.000E0	1.201E-2	9.298E-2	6	536	MYC,KMT2A,FOXP1,ERG,CBFA2T3,EPHA3
Disease	C0024299	Lymphoma	DisGeNET Curated	9.745E-4	1.000E0	1.293E-2	1.001E-1	9	1242	MYC,WT1,ETV6,KMT2A,FOXP1,MLLT10,RUNX1,CBFA2T3,GLIS2
Disease	C0027708	Nephroblastoma	DisGeNET Curated	9.782E-4	1.000E0	1.293E-2	1.001E-1	5	361	WT1,KMT2A,MYH11,RUNX1,RUNX1T1
Disease	C1333296	Activated B-cell type diffuse large B-cell lymphoma	DisGeNET BeFree	1.009E-3	1.000E0	1.320E-2	1.022E-1	2	22	MYC,FOXP1
Disease	C0270972	Cornelia De Lange Syndrome	DisGeNET Curated	1.104E-3	1.000E0	1.355E-2	1.049E-1	2	23	MYC,KMT2A
Disease	C4054726	Infant Leukemia	DisGeNET BeFree	1.104E-3	1.000E0	1.355E-2	1.049E-1	2	23	ETV6,KMT2A
Disease	C0079744	Diffuse Large B-Cell Lymphoma	DisGeNET Curated	1.180E-3	1.000E0	1.355E-2	1.049E-1	6	566	MYC,ETV6,KMT2A,FOXP1,MLLT10,GLIS2
Disease	C0023485	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	DisGeNET Curated	1.275E-3	1.000E0	1.355E-2	1.049E-1	3	100	ETV6,KMT2A,RUNX1
Disease	C0025362	Mental Retardation	DisGeNET BeFree	1.288E-3	1.000E0	1.355E-2	1.049E-1	5	384	WT1,NSD1,FOXP1,FUS,RUNX1T1
Disease	C0278519	Recurrent Childhood Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.305E-3	1.000E0	1.355E-2	1.049E-1	2	25	ETV6,RUNX1
Disease	C0023269	leiomyosarcoma	DisGeNET Curated	1.350E-3	1.000E0	1.355E-2	1.049E-1	3	102	MYC,WT1,FUS
Disease	C2713368	Hematopoetic Myelodysplasia	DisGeNET Curated	1.412E-3	1.000E0	1.355E-2	1.049E-1	2	26	MYC,RUNX1
Disease	C1275278	Extraskeletal Myxoid Chondrosarcoma	DisGeNET Curated	1.412E-3	1.000E0	1.355E-2	1.049E-1	2	26	MYC,FUS
Disease	C0206687	Carcinoma, Endometrioid	DisGeNET Curated	1.428E-3	1.000E0	1.355E-2	1.049E-1	3	104	WT1,AFDN,RUNX1
Disease	C0023480	Leukemia, Myelomonocytic, Chronic	DisGeNET Curated	1.468E-3	1.000E0	1.355E-2	1.049E-1	3	105	ETV6,KMT2A,RUNX1
Disease	C2745900	Promyelocytic leukemia	DisGeNET BeFree	1.486E-3	1.000E0	1.355E-2	1.049E-1	4	232	MYC,KMT2A,RUNX1,RUNX1T1
Disease	C1292778	Chronic myeloproliferative disorder	DisGeNET Curated	1.486E-3	1.000E0	1.355E-2	1.049E-1	4	232	NUP98,ETV6,RUNX1,RUNX1T1
Disease	C0346109	Malignant Mesothelioma of Peritoneum	DisGeNET BeFree	1.523E-3	1.000E0	1.355E-2	1.049E-1	2	27	MYC,WT1
Disease	C0279543	Philadelphia chromosome positive chronic myelogenous leukemia	DisGeNET BeFree	1.523E-3	1.000E0	1.355E-2	1.049E-1	2	27	NUP98,ETV6
Disease	C0006413	Burkitt Lymphoma	DisGeNET Curated	1.543E-3	1.000E0	1.355E-2	1.049E-1	5	400	MYC,ETV6,KMT2A,FOXP1,RUNX1
Disease	C2825306	Treatment related leukaemia	DisGeNET BeFree	1.638E-3	1.000E0	1.355E-2	1.049E-1	2	28	KMT2A,RUNX1
Disease	C3831784	Acute monocytic/monoblastic leukemia	DisGeNET BeFree	1.638E-3	1.000E0	1.355E-2	1.049E-1	2	28	KMT2A,MLLT10
Disease	C0025286	Meningioma	DisGeNET Curated	1.647E-3	1.000E0	1.355E-2	1.049E-1	5	406	MYC,WT1,ETV6,KMT2A,MLLT10
Disease	C1261473	Sarcoma	DisGeNET Curated	1.745E-3	1.000E0	1.355E-2	1.049E-1	6	611	MYC,WT1,ETV6,FOXP1,FUS,ERG
Disease	C0085702	Monocytosis	DisGeNET BeFree	1.757E-3	1.000E0	1.355E-2	1.049E-1	2	29	ETV6,RUNX1
Disease	C0019562	Von Hippel-Lindau Syndrome	DisGeNET Curated	1.812E-3	1.000E0	1.355E-2	1.049E-1	3	113	MYC,THRB,ELL
Disease	C0013080	Down Syndrome	DisGeNET Curated	1.814E-3	1.000E0	1.355E-2	1.049E-1	5	415	WT1,ETV6,RUNX1,ERG,GLIS2
Disease	C1458155	Mammary Neoplasms	DisGeNET Curated	1.875E-3	1.000E0	1.355E-2	1.049E-1	11	1947	MYC,WT1,KMT2A,AFDN,FOXP1,CTBP2,THRB,RUNX1,CBFA2T3,NDE1,EPHA3
Disease	C1882062	Neoplastic disease	DisGeNET BeFree	1.880E-3	1.000E0	1.355E-2	1.049E-1	2	30	CTBP2,CBFB
Disease	C0349639	Juvenile Myelomonocytic Leukemia	DisGeNET Curated	2.001E-3	1.000E0	1.355E-2	1.049E-1	3	117	NUP98,KMT2A,RUNX1
Disease	C0796070	MICROPHTHALMIA, SYNDROMIC 7	DisGeNET Curated	2.007E-3	1.000E0	1.355E-2	1.049E-1	2	31	FUS,ERG
Disease	C0745091	Hypereosinophilia	DisGeNET BeFree	2.007E-3	1.000E0	1.355E-2	1.049E-1	2	31	ETV6,RUNX1
Disease	C0206141	Idiopathic Hypereosinophilic Syndrome	DisGeNET Curated	2.007E-3	1.000E0	1.355E-2	1.049E-1	2	31	WT1,ETV6
Disease	C0033578	Prostatic Neoplasms	DisGeNET Curated	2.042E-3	1.000E0	1.355E-2	1.049E-1	8	1110	MYC,INTS4,KMT2A,FOXP1,CTBP2,RUNX1,ERG,ELL
Disease	OMIN:113970	BURKITT LYMPHOMA; BL	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYC
Disease	cv:CN074252	Thyroid hormone resistance, generalized, autosomal recessive	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	THRB
Disease	cv:CN225711	Thrombocytopenia 5	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	ETV6
Disease	C1969092	NEPHRONOPHTHISIS 7	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	GLIS2
Disease	C1838656	Macrocytosis, Familial	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	ETV6
Disease	C0154064	Carcinoma in situ of anus	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYC
Disease	cv:C3279722	Myopathy, distal, 4	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FLNC
Disease	cv:C1837026	Meacham syndrome	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	WT1
Disease	OMIN:188570	THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL DOMINANT; GRTH	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	THRB
Disease	C0862039	Precursor B-lymphoblastic lymphoma stage II	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	KMT2A
Disease	OMIN:145650	THYROID HORMONE RESISTANCE, SELECTIVE PITUITARY; PRTH	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	THRB
Disease	C2931786	Amyotrophic lateral sclerosis, type 6	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FUS
Disease	C3539195	TREMOR, HEREDITARY ESSENTIAL, 4	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FUS
Disease	OMIN:612067	DYSTONIA 16; DYT16	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	PRKRA
Disease	C1842675	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder)	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FUS
Disease	C4024934	Cerebellar medulloblastoma	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYC
Disease	C1857977	MICROHYDRANENCEPHALY	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	NDE1
Disease	OMIN:611498	NEPHRONOPHTHISIS 7; NPHP7	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	GLIS2
Disease	OMIN:132900	AORTIC ANEURYSM, FAMILIAL THORACIC 4; AAT4	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYH11
Disease	cv:C1969092	Nephronophthisis 7	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	GLIS2
Disease	C4013764	MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FOXP1
Disease	C3151568	NEPHROTIC SYNDROME, TYPE 4	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	WT1
Disease	OMIN:609524	MYOPATHY, MYOFIBRILLAR, FILAMIN C-RELATED	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FLNC
Disease	C4310748	CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 5	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FLNC
Disease	OMIN:608978	MEACHAM SYNDROME	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	WT1
Disease	C1836050	Filaminopathy, autosomal dominant	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FLNC
Disease	C3824769	Lymphomas in children	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYC
Disease	cv:C3151461	Lissencephaly 4	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	NDE1
Disease	cv:C0006413	Burkitt lymphoma	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYC
Disease	C0748861	Metastatic small cell carcinoma	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	ERG
Disease	cv:C1842675	Amyotrophic lateral sclerosis type 6	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FUS
Disease	C1851504	Aortic aneurysm, familial thoracic 4	DisGeNET Curated	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYH11
Disease	C0431111	Rhabdomyosarcoma with ganglionic differentiation	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	ETV6
Disease	OMIN:608030	AMYOTROPHIC LATERAL SCLEROSIS 6	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	FUS
Disease	OMIN:274300	THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL RECESSIVE; GRTH	OMIM	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	THRB
Disease	C2049069	Indolent multiple myeloma	DisGeNET BeFree	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	MYC
Disease	cv:C1832388	Familial platelet disorder with associated myeloid malignancy	Clinical Variations	2.154E-3	1.000E0	1.355E-2	1.049E-1	1	1	RUNX1
